City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
287,Champerico,GT,2022-02-02 06:53:53,14.3,-91.9167,80.35,75,3,5.57
288,Benevento,IT,2022-02-02 06:53:54,41.2179,14.7464,43.48,59,13,2.15
289,Waitati,NZ,2022-02-02 06:53:54,-45.75,170.5667,75.79,66,100,7.78
290,Bukama,CD,2022-02-02 06:53:55,-9.2,25.85,69.28,99,100,0.63
291,Saint-Pierre,RE,2022-02-02 06:53:55,-21.3393,55.4781,85.64,89,100,39.12
292,Mahebourg,MU,2022-02-02 06:52:04,-20.4081,57.7,84.49,84,75,26.46
293,Lucknow,IN,2022-02-02 06:53:56,26.85,80.9167,57.18,94,75,2.3
294,Zhigansk,RU,2022-02-02 06:53:56,66.7697,123.3711,-18.22,96,100,8.03
295,Kirando,TZ,2022-02-02 06:53:57,-7.4167,30.6,74.05,79,100,1.95
296,Kieta,PG,2022-02-02 06:53:57,-6.2167,155.6333,82.58,77,100,12.53
297,Abnub,EG,2022-02-02 06:53:58,27.2696,31.1511,58.75,38,6,3.44
298,Avera,US,2022-02-02 06:53:58,33.194,-82.5271,45.91,81,4,8.7
299,Manoel Urbano,BR,2022-02-02 06:53:59,-8.8389,-69.2597,71.67,99,100,1.77
300,Kruisfontein,ZA,2022-02-02 06:53:59,-34.0033,24.7314,89.47,42,100,4.72
301,Hasaki,JP,2022-02-02 06:54:00,35.7333,140.8333,48.49,27,41,16.62
302,Mnogovershinnyy,RU,2022-02-02 06:54:00,53.9353,139.9242,-7.89,93,27,5.14
303,Kendari,ID,2022-02-02 06:54:01,-3.945,122.4989,85.93,66,100,6.11
304,Port Pirie,AU,2022-02-02 06:54:01,-33.1833,138.0167,73.49,33,0,22.08
305,Narsaq,GL,2022-02-02 06:54:02,60.9167,-46.05,-4.16,78,5,5.37
306,Samfya,ZM,2022-02-02 06:54:02,-11.3649,29.5565,65.5,96,100,4.45
307,Yabrud,SY,2022-02-02 06:54:04,33.9674,36.6574,39.52,79,37,11.3
308,Chumikan,RU,2022-02-02 06:54:04,54.7183,135.315,1.56,76,13,12.66
309,Yarada,IN,2022-02-02 06:54:05,17.65,83.2667,82.72,61,20,4.61
310,Urcos,PE,2022-02-02 06:54:05,-13.6861,-71.6228,48.78,92,100,1.34
311,Cabo San Lucas,MX,2022-02-02 06:51:50,22.8909,-109.9124,66.51,74,0,7.0
312,Teya,RU,2022-02-02 06:54:06,60.3778,92.6267,16.86,89,99,5.91
313,Beihai,CN,2022-02-02 06:54:06,21.4833,109.1,50.67,88,100,21.94
314,Thurso,GB,2022-02-02 06:54:07,58.5927,-3.5259,40.95,86,100,20.09
315,Olafsvik,IS,2022-02-02 06:54:07,64.8945,-23.7142,32.74,74,100,7.67
316,Teguldet,RU,2022-02-02 06:54:08,57.3064,88.1667,21.81,91,100,6.26
317,Ribeira Brava,PT,2022-02-02 06:54:08,32.65,-17.0667,68.13,36,100,7.36
318,Lucapa,AO,2022-02-02 06:55:09,-8.4192,20.7447,69.24,92,100,0.31
319,Warmbad,NA,2022-02-02 06:55:10,-28.45,18.7333,75.79,61,100,7.99
320,Dakoro,NE,2022-02-02 06:55:10,14.5106,6.765,56.41,17,10,8.88
321,Jodhpur,IN,2022-02-02 06:53:53,26.2867,73.03,79.02,20,0,12.12
322,Namsos,NO,2022-02-02 06:55:11,64.4662,11.4957,21.25,67,40,12.66
323,Guanica,PR,2022-02-02 06:55:11,17.9716,-66.908,74.91,87,82,1.99
324,Hofn,IS,2022-02-02 06:55:12,64.2539,-15.2082,26.08,67,7,6.76
325,San Pablo,PH,2022-02-02 06:55:12,14.0669,121.3258,86.61,65,98,10.0
326,Schmolln,DE,2022-02-02 06:55:13,50.9,12.3667,41.41,80,100,11.99
327,Antofagasta,CL,2022-02-02 06:55:13,-23.65,-70.4,64.89,77,0,2.15
328,Aleysk,RU,2022-02-02 06:55:14,52.4926,82.7822,11.64,91,84,0.56
329,Matay,EG,2022-02-02 06:55:14,28.419,30.7792,56.93,41,72,6.6
330,Tournon-Sur-Rhone,FR,2022-02-02 06:54:23,45.0667,4.8333,45.97,93,100,9.22
331,Umm Lajj,SA,2022-02-02 06:55:15,25.0213,37.2685,71.06,23,0,3.27
332,Fortuna,US,2022-02-02 06:55:15,40.5982,-124.1573,46.65,80,0,1.99
333,Ust-Maya,RU,2022-02-02 06:55:16,60.4167,134.5333,-14.78,98,100,1.23
334,Gumdag,TM,2022-02-02 06:55:16,39.2061,54.5906,50.2,58,7,4.41
335,Geraldton,AU,2022-02-02 06:55:17,-28.7667,114.6,111.61,11,0,16.11
336,Rawson,AR,2022-02-02 06:55:17,-43.3002,-65.1023,70.07,39,93,14.23
337,Banjar,ID,2022-02-02 06:55:18,-8.19,114.9675,87.66,69,100,4.0
338,Vestmannaeyjar,IS,2022-02-02 06:55:18,63.4427,-20.2734,36.77,67,100,11.63
339,Santa Cruz De Tenerife,ES,2022-02-02 06:54:32,28.4682,-16.2546,73.69,70,75,8.99
340,Lethem,GY,2022-02-02 06:55:19,3.3803,-59.7968,74.75,82,25,10.71
341,Trairi,BR,2022-02-02 06:55:20,-3.2778,-39.2689,75.15,90,50,6.17
342,Parrita,CR,2022-02-02 06:55:20,9.5201,-84.3225,73.17,82,15,4.72
343,Mwene-Ditu,CD,2022-02-02 06:55:21,-7.0,23.45,69.49,90,100,1.01
344,Port Lincoln,AU,2022-02-02 06:55:21,-34.7333,135.8667,64.85,56,16,19.93
345,Sulangan,PH,2022-02-02 06:55:22,11.1373,123.7228,80.91,76,84,8.41
346,Mochudi,BW,2022-02-02 06:55:22,-24.4167,26.15,75.79,53,0,11.92
347,Maputo,MZ,2022-02-02 06:54:10,-25.9653,32.5892,82.22,72,40,5.01
348,Babynino,RU,2022-02-02 06:55:23,54.39,35.73,22.75,95,100,9.91
349,Aracati,BR,2022-02-02 06:55:23,-4.5617,-37.7697,77.95,81,99,7.56
350,High Prairie,CA,2022-02-02 06:55:24,55.4334,-116.4858,-15.5,99,100,2.44
351,Wanning,CN,2022-02-02 06:55:24,18.8003,110.3967,74.43,82,53,7.92
352,Morgan City,US,2022-02-02 06:53:35,29.6994,-91.2068,64.99,100,100,6.91
353,Ornskoldsvik,SE,2022-02-02 06:55:25,63.2909,18.7153,11.35,92,100,4.61
354,Sehithwa,BW,2022-02-02 06:55:26,-20.4667,22.7167,75.69,70,3,10.36
355,Riberalta,BO,2022-02-02 06:52:55,-10.9833,-66.1,71.65,100,100,2.21
356,Jinka,ET,2022-02-02 06:55:26,5.65,36.65,80.87,26,76,3.69
357,Vao,NC,2022-02-02 06:55:27,-22.6667,167.4833,77.88,88,52,14.18
358,Gangapur,IN,2022-02-02 06:55:27,26.4833,76.7167,74.21,29,0,5.28
359,Menongue,AO,2022-02-02 06:55:28,-14.6585,17.691,71.31,43,66,4.74
360,Kolpashevo,RU,2022-02-02 06:55:29,58.3131,82.9089,18.25,93,100,6.02
361,Toul,FR,2022-02-02 06:55:29,48.6667,5.9167,48.06,96,75,12.66
362,Port Augusta,AU,2022-02-02 06:55:30,-32.5,137.7667,81.72,33,0,24.32
363,Khatanga,RU,2022-02-02 06:55:30,71.9667,102.5,-38.18,98,67,2.53
364,Ulety,RU,2022-02-02 06:56:31,51.3572,112.4849,4.89,69,80,6.04
365,Alta Floresta,BR,2022-02-02 06:56:31,-9.8756,-56.0861,68.47,94,92,1.43
366,Sabzevar,IR,2022-02-02 06:56:32,36.2126,57.6819,34.88,80,40,0.0
367,Pangai,TO,2022-02-02 06:56:32,-19.8,-174.35,81.16,70,87,11.05
368,San Antonio,US,2022-02-02 06:56:12,29.4241,-98.4936,60.28,85,100,4.52
369,Huarmey,PE,2022-02-02 06:56:33,-10.0681,-78.1522,70.54,81,100,8.55
370,Liverpool,GB,2022-02-02 06:54:18,53.4106,-2.9779,51.15,91,75,10.0
371,Tessalit,ML,2022-02-02 06:56:34,20.1986,1.0114,56.37,25,2,10.96
372,Luderitz,NA,2022-02-02 06:53:15,-26.6481,15.1594,67.06,82,90,9.4
373,Tabou,CI,2022-02-02 06:56:35,4.423,-7.3528,76.62,84,100,3.29
374,Araouane,ML,2022-02-02 06:56:35,18.9048,-3.5265,61.83,22,0,13.13
375,Beira,MZ,2022-02-02 06:56:36,-19.8436,34.8389,82.49,83,40,5.99
376,Piet Retief,ZA,2022-02-02 06:56:36,-27.0071,30.8132,76.82,47,0,3.36
377,Black Diamond,US,2022-02-02 06:56:37,47.3087,-122.0032,36.95,85,94,1.99
378,Sao Jose Da Coroa Grande,BR,2022-02-02 06:56:38,-8.8978,-35.1478,77.99,79,78,6.33
379,Pravia,ES,2022-02-02 06:56:38,43.4906,-6.1508,42.67,93,0,4.61
380,Rio Gallegos,AR,2022-02-02 06:56:39,-51.6226,-69.2181,50.05,57,0,16.11
381,Popondetta,PG,2022-02-02 06:56:39,-8.7537,148.2534,76.12,94,100,2.53
382,Ixtapa,MX,2022-02-02 06:56:40,20.7,-105.2,66.22,83,0,2.04
383,Sambava,MG,2022-02-02 06:56:40,-14.2667,50.1667,84.18,55,94,2.53
384,Sun Valley,US,2022-02-02 06:56:41,39.5963,-119.776,33.3,49,0,4.61
385,Zanzibar,TZ,2022-02-02 06:56:41,-6.1639,39.1979,84.27,70,40,9.22
386,Coffs Harbour,AU,2022-02-02 06:56:42,-30.3,153.1333,77.13,92,75,10.36
387,Enshi,CN,2022-02-02 06:56:42,30.3,109.4833,43.66,70,100,1.21
388,Martapura,ID,2022-02-02 06:56:42,-3.4167,114.85,82.49,78,40,2.3
389,Okha,RU,2022-02-02 06:56:43,53.5739,142.9478,-0.11,84,100,23.67
390,Painesville,US,2022-02-02 06:56:43,41.7245,-81.2457,44.42,53,100,4.0
391,Broome,US,2022-02-02 06:56:44,42.2506,-75.833,30.45,76,100,4.0
392,Shush,IR,2022-02-02 06:56:44,32.1942,48.2436,59.29,46,0,6.55
393,Houma,US,2022-02-02 06:56:45,29.5958,-90.7195,64.0,87,100,5.01
394,Taltal,CL,2022-02-02 06:56:45,-25.4,-70.4833,64.45,85,11,0.45
395,Kaeo,NZ,2022-02-02 06:56:46,-35.1,173.7833,73.33,88,100,11.21
396,Rincon,US,2022-02-02 06:56:46,32.296,-81.2354,51.85,81,9,6.67
397,Sanmenxia,CN,2022-02-02 06:56:47,34.7747,111.1814,39.0,50,100,3.58
398,Thompson,CA,2022-02-02 06:53:32,55.7435,-97.8558,-25.44,62,0,10.36
399,Obihiro,JP,2022-02-02 06:56:48,42.9172,143.2044,29.61,77,33,9.37
400,Muros,ES,2022-02-02 06:56:48,42.7762,-9.0603,48.7,72,0,7.38
401,Saint-Joseph,RE,2022-02-02 06:56:49,-21.3667,55.6167,84.56,94,100,25.52
402,Lagunas,PE,2022-02-02 06:56:49,-5.2269,-75.6753,71.71,83,31,2.46
403,Quatre Cocos,MU,2022-02-02 06:56:50,-20.2078,57.7625,84.31,94,100,39.37
404,Souillac,MU,2022-02-02 06:56:50,-20.5167,57.5167,84.58,84,75,26.46
405,Walvis Bay,NA,2022-02-02 06:56:51,-22.9575,14.5053,68.09,83,15,1.25
406,Yatou,CN,2022-02-02 06:56:51,37.15,122.3833,36.01,40,1,13.98
407,San Patricio,US,2022-02-02 06:56:52,28.017,-97.5169,63.9,89,5,7.45
408,Shingu,JP,2022-02-02 06:56:52,33.7333,135.9833,49.19,41,100,9.93
409,Atar,MR,2022-02-02 06:57:53,20.5169,-13.0499,72.34,16,100,12.39
410,Baicheng,CN,2022-02-02 06:57:53,45.6167,122.8167,13.71,62,9,4.59
411,Levelland,US,2022-02-02 06:57:54,33.5873,-102.378,37.18,51,100,12.77
412,Asientos,MX,2022-02-02 06:57:54,22.2333,-102.1,45.07,29,0,7.94
413,Bima,ID,2022-02-02 06:57:54,-8.4667,118.7167,85.14,74,80,4.88
414,Grindavik,IS,2022-02-02 06:57:55,63.8424,-22.4338,32.47,80,75,13.8
415,Princeton,US,2022-02-02 06:55:07,25.5384,-80.4089,71.01,72,20,9.22
416,Namatanai,PG,2022-02-02 06:57:56,-3.6667,152.4333,80.35,79,100,9.06
417,Verkh-Usugli,RU,2022-02-02 06:57:56,52.7,115.1667,4.71,67,17,4.14
418,Verkhnyachka,UA,2022-02-02 06:57:57,48.8285,30.0396,25.18,97,89,8.46
419,Aleksandrov Gay,RU,2022-02-02 06:57:57,50.147,48.5704,31.06,97,100,10.74
420,Buraydah,SA,2022-02-02 06:57:57,26.326,43.975,48.65,44,0,8.59
421,Burnie,AU,2022-02-02 06:57:58,-41.0667,145.9167,69.93,38,2,10.36
422,Los Pozos,VE,2022-02-02 06:57:58,8.4518,-62.7268,76.05,93,53,6.91
423,Sao Bento,BR,2022-02-02 06:57:59,-6.2833,-37.75,70.77,86,43,2.1
424,Portland,US,2022-02-02 06:57:59,45.5234,-122.6762,42.13,92,100,3.0
425,Hirara,JP,2022-02-02 06:58:00,24.8,125.2833,73.26,73,75,10.36
426,Hami,CN,2022-02-02 06:58:00,42.8,93.45,28.69,23,100,3.4
427,Opuwo,NA,2022-02-02 06:58:00,-18.0607,13.84,71.38,37,91,1.34
428,Acapulco,MX,2022-02-02 06:55:19,16.8634,-99.8901,73.63,77,4,4.32
429,Arroyo,ES,2022-02-02 06:58:01,41.6096,-4.7969,40.19,62,0,2.3
430,Manacapuru,BR,2022-02-02 06:58:02,-3.2997,-60.6206,75.78,94,50,2.91
431,Tazovskiy,RU,2022-02-02 06:58:02,67.4667,78.7,-11.79,100,98,5.39
432,Pando,UY,2022-02-02 06:58:03,-34.7167,-55.95,64.49,72,0,6.91
433,Igrim,RU,2022-02-02 06:58:04,63.1906,64.4162,12.42,95,100,7.67
434,Aguimes,ES,2022-02-02 06:58:04,27.9054,-15.4461,71.65,68,20,10.36
435,Jardim,BR,2022-02-02 06:58:05,-21.4803,-56.1381,71.47,93,100,2.89
436,Zharkovskiy,RU,2022-02-02 06:58:05,55.849,32.2697,20.39,95,100,5.59
437,Bundaberg,AU,2022-02-02 06:57:44,-24.85,152.35,86.29,79,95,5.01
438,Tura,IN,2022-02-02 06:58:06,25.5198,90.2201,71.71,34,0,5.08
439,Katsuura,JP,2022-02-02 06:58:07,35.1333,140.3,51.12,35,100,2.71
440,Lata,PT,2022-02-02 06:58:07,40.1629,-8.3327,49.06,81,0,5.28
441,Porto Uniao,BR,2022-02-02 06:58:08,-26.2381,-51.0783,64.94,98,100,3.53
442,Dikson,RU,2022-02-02 06:58:08,73.5069,80.5464,0.86,94,99,15.57
443,French Harbor,HN,2022-02-02 06:58:09,16.35,-86.4333,78.01,91,0,1.99
444,Salamina,GR,2022-02-02 06:58:09,37.9643,23.4965,54.54,85,100,14.97
445,Vila Velha,BR,2022-02-02 06:58:09,-20.3297,-40.2925,73.35,96,100,4.61
446,San Jeronimo,PE,2022-02-02 06:58:10,-11.9472,-75.2829,48.94,88,100,1.1
447,Vardo,NO,2022-02-02 06:58:10,70.3705,31.1107,17.35,62,100,14.81
448,Korla,CN,2022-02-02 06:58:11,41.7597,86.1469,29.91,40,0,2.42
449,Talara,PE,2022-02-02 06:58:11,-4.5772,-81.2719,72.05,78,4,9.06
450,Krasnoselkup,RU,2022-02-02 06:58:11,65.7,82.4667,-10.52,100,100,2.8
451,Rongcheng,CN,2022-02-02 06:58:12,30.634,117.8517,36.16,99,100,4.12
452,Strezhevoy,RU,2022-02-02 06:58:13,60.7333,77.5889,3.18,95,99,2.93
453,Castanos,MX,2022-02-02 06:58:13,26.7833,-101.4167,59.34,51,0,7.4
454,Whyalla,AU,2022-02-02 06:58:13,-33.0333,137.5833,73.29,46,0,23.02
455,Skagen,DK,2022-02-02 06:58:14,57.7209,10.5839,29.26,71,100,16.49
456,Acarau,BR,2022-02-02 06:58:14,-2.8856,-40.12,77.11,86,100,10.58
457,Iroquois Falls,CA,2022-02-02 06:58:15,48.7669,-80.6831,32.14,80,100,14.27
458,Zhireken,RU,2022-02-02 06:58:15,52.8249,117.3076,2.17,71,17,3.62
459,Callaguip,PH,2022-02-02 06:59:16,18.0714,120.4867,82.42,74,20,8.05
460,Savannah Bight,HN,2022-02-02 06:59:16,16.45,-85.85,78.01,79,0,23.94
461,Mount Isa,AU,2022-02-02 06:59:17,-20.7333,139.5,94.77,43,75,9.22
462,Port Macquarie,AU,2022-02-02 06:59:17,-31.4333,152.9167,78.89,91,100,7.87
463,Kangaba,ML,2022-02-02 06:59:18,11.9333,-8.4167,64.4,15,0,5.64
464,Chokurdakh,RU,2022-02-02 06:59:18,70.6333,147.9167,-4.63,90,100,3.29
465,Ronne,DK,2022-02-02 06:59:19,55.1009,14.7066,33.71,93,75,3.44
466,Krasnoshchekovo,RU,2022-02-02 06:59:19,51.6708,82.7289,13.55,92,73,2.08
467,Ostersund,SE,2022-02-02 06:59:20,63.1792,14.6357,12.61,100,75,2.3
468,Cap-Chat,CA,2022-02-02 06:59:20,49.1001,-66.6821,3.2,78,100,1.14
469,West Wendover,US,2022-02-02 06:59:20,40.7391,-114.0733,26.15,49,96,15.55
470,Birobidzhan,RU,2022-02-02 06:59:21,48.8,132.95,3.85,92,72,4.38
471,Tilichiki,RU,2022-02-02 06:59:21,60.4667,166.1,12.97,92,100,9.51
472,Natitingou,BJ,2022-02-02 06:59:22,10.3042,1.3796,68.05,16,100,6.24
473,Jaru,BR,2022-02-02 06:59:22,-10.4389,-62.4664,71.04,98,100,0.96
474,Ostrovnoy,RU,2022-02-02 06:59:23,68.0531,39.5131,21.18,90,100,10.6
475,Xilopolis,GR,2022-02-02 06:59:23,40.9271,23.1794,35.47,98,100,5.39
476,Ntchisi,MW,2022-02-02 06:59:24,-13.5278,33.9149,67.98,81,32,6.46
477,Rafai,CF,2022-02-02 06:59:24,4.95,23.9167,81.34,23,15,3.58
478,Nuuk,GL,2022-02-02 06:55:49,64.1835,-51.7216,5.5,92,100,3.53
479,Rocha,UY,2022-02-02 06:59:25,-34.4833,-54.3333,56.88,87,0,6.64
480,Dali,CN,2022-02-02 06:59:25,25.7,100.1833,47.43,74,64,8.14
481,Ikungi,TZ,2022-02-02 06:59:26,-5.1333,34.7667,68.13,81,96,2.86
482,Carndonagh,IE,2022-02-02 06:59:26,55.25,-7.2667,51.42,95,100,18.37
483,Uthal,PK,2022-02-02 06:59:27,25.8072,66.6219,77.7,29,0,4.45
484,Turukhansk,RU,2022-02-02 06:59:27,65.8167,87.9833,11.16,93,100,9.6
485,Eldorado,BR,2022-02-02 06:59:28,-23.7869,-54.2836,73.08,90,21,5.79
486,Vostok,RU,2022-02-02 06:59:28,46.4856,135.8833,4.89,92,100,7.58
487,Kuryk,KZ,2022-02-02 06:59:29,43.2,51.65,45.45,58,4,8.48
488,Eureka,US,2022-02-02 06:55:59,40.8021,-124.1637,46.92,77,0,8.01
489,Sur,OM,2022-02-02 06:59:30,22.5667,59.5289,80.02,41,6,3.91
490,Araguacu,BR,2022-02-02 06:59:30,-12.9306,-49.8264,71.46,93,85,1.66
491,Kuytun,RU,2022-02-02 06:59:31,54.3419,101.5036,6.21,89,26,1.28
492,Mahibadhoo,MV,2022-02-02 06:59:31,3.7833,72.9667,82.27,75,4,14.36
493,Valle De Allende,MX,2022-02-02 06:59:32,26.9333,-105.4,51.53,20,7,1.9
494,Rio Grande,BR,2022-02-02 06:59:32,-32.035,-52.0986,68.74,79,0,9.51
495,Conakry,GN,2022-02-02 06:59:32,9.538,-13.6773,77.07,94,40,4.61
496,Dryden,CA,2022-02-02 06:59:33,49.7833,-92.7503,-7.31,77,0,12.66
497,Mattawa,US,2022-02-02 06:59:34,46.7379,-119.9028,35.01,70,2,21.0
498,Lebanon,US,2022-02-02 06:59:28,36.2081,-86.2911,54.16,63,75,10.36
499,Santo Antonio Do Ica,BR,2022-02-02 06:59:34,-3.1022,-67.9397,72.68,98,94,2.3
500,Tulum,MX,2022-02-02 06:59:35,20.2167,-87.4667,73.18,81,0,7.09
501,Saint-Leu,RE,2022-02-02 06:59:35,-21.15,55.2833,85.03,91,100,28.19
502,Presidencia Roque Saenz Pena,AR,2022-02-02 06:59:36,-26.7852,-60.4388,74.7,31,93,5.68
503,Vagay,RU,2022-02-02 06:59:36,57.9375,69.0217,21.52,88,100,9.26
504,Carutapera,BR,2022-02-02 06:59:37,-1.195,-46.02,75.81,93,100,5.21
505,Novobirilyussy,RU,2022-02-02 06:59:37,56.9514,90.6661,17.11,85,89,4.72
506,Ketchikan,US,2022-02-02 07:00:38,55.3422,-131.6461,28.87,93,100,10.36
507,Port Hawkesbury,CA,2022-02-02 07:00:38,45.6169,-61.3485,17.19,86,47,1.34
508,Raudeberg,NO,2022-02-02 07:00:39,61.9875,5.1352,33.4,91,100,1.99
509,Paoua,CF,2022-02-02 07:00:39,7.2427,16.4406,71.6,17,16,7.9
510,Vila Franca Do Campo,PT,2022-02-02 07:00:40,37.7167,-25.4333,56.19,79,100,10.16
511,Novopokrovka,UA,2022-02-02 07:00:40,49.8425,36.5477,26.98,97,100,4.52
512,Broken Hill,AU,2022-02-02 07:00:41,-31.95,141.4333,74.55,21,0,20.74
513,Porto Novo,BJ,2022-02-02 07:00:41,6.4965,2.6036,71.53,62,65,3.56
514,Ca Mau,VN,2022-02-02 07:00:42,9.1769,105.15,91.53,43,6,15.43
515,Loreto,MX,2022-02-02 07:00:42,22.2667,-101.9667,46.94,32,0,8.52
516,Hamilton,US,2022-02-02 06:56:41,39.1834,-84.5333,49.41,56,100,1.99
517,Lasa,IT,2022-02-02 07:00:43,46.6166,10.7002,38.3,95,100,8.52
518,Suntar,RU,2022-02-02 07:00:44,62.1444,117.6319,-14.13,94,99,4.43
519,Puerto Leguizamo,CO,2022-02-02 07:00:44,-0.1934,-74.7819,71.62,90,100,2.04
520,Kavaratti,IN,2022-02-02 07:00:45,10.5669,72.642,80.69,67,0,8.86
521,Mehran,IR,2022-02-02 07:00:46,33.1222,46.1646,56.66,39,0,4.99
522,Niono,ML,2022-02-02 07:00:46,14.2526,-5.993,64.49,11,99,9.13
523,Oster,UA,2022-02-02 07:00:47,50.9506,30.8823,26.8,90,100,8.97
524,Bhag,PK,2022-02-02 07:00:47,29.0415,67.8239,73.09,18,0,1.79
525,Gao,ML,2022-02-02 07:00:48,16.6362,1.637,60.85,14,43,10.54
526,Puerto Penasco,MX,2022-02-02 06:56:27,31.3167,-113.5333,61.88,52,100,7.83
527,Luanda,AO,2022-02-02 07:00:49,-8.8368,13.2343,76.21,77,74,7.07
528,Palmer,US,2022-02-02 07:00:49,42.1584,-72.3287,31.03,77,100,1.7
529,Bridlington,GB,2022-02-02 07:00:50,54.0831,-0.1919,50.9,94,100,4.92
530,Lhokseumawe,ID,2022-02-02 07:00:50,5.1801,97.1507,82.27,74,84,7.23
531,Takoradi,GH,2022-02-02 07:00:51,4.8845,-1.7554,76.98,86,42,4.68
532,Amga,RU,2022-02-02 07:00:51,60.8953,131.9608,-11.61,97,100,3.38
533,Flinders,AU,2022-02-02 07:00:52,-34.5833,150.8552,68.18,79,100,11.01
534,Telimele,GN,2022-02-02 07:00:52,10.9167,-13.3333,64.54,24,4,2.44
535,Dawlatabad,AF,2022-02-02 07:00:52,36.4141,64.9053,46.36,80,100,14.07
536,Palafrugell,ES,2022-02-02 07:00:53,41.9174,3.1631,54.43,73,0,3.8
537,Shentala,RU,2022-02-02 07:00:53,54.45,51.4833,26.06,87,100,12.73
538,Sinnamary,GF,2022-02-02 07:00:54,5.3833,-52.95,77.43,82,100,10.2
539,Ternate,ID,2022-02-02 07:00:55,0.8,127.4,80.04,77,100,6.85
540,Shuyskoye,RU,2022-02-02 07:00:55,59.3736,41.0305,23.04,96,100,4.25
541,Sechura,PE,2022-02-02 07:00:56,-5.5569,-80.8222,70.38,78,10,7.16
542,Ondjiva,AO,2022-02-02 07:00:56,-17.0667,15.7333,74.73,37,63,4.38
543,North Platte,US,2022-02-02 07:00:15,41.1239,-100.7654,21.25,26,100,13.96
544,Corner Brook,CA,2022-02-02 07:00:11,48.9667,-57.9484,10.22,100,51,3.49
545,Marzuq,YE,2022-02-02 07:00:57,14.4,46.4667,73.35,41,100,6.78
546,Cairns,AU,2022-02-02 07:00:57,-16.9167,145.7667,86.07,84,100,3.44
547,Kawalu,ID,2022-02-02 07:00:58,-7.3817,108.2082,87.8,55,60,2.24
548,Kaili,ID,2022-02-02 07:00:59,-3.4626,120.2147,77.23,79,100,2.46
549,Brae,GB,2022-02-02 07:00:59,60.3964,-1.353,39.11,81,100,10.11
550,Guatire,VE,2022-02-02 07:01:59,10.4762,-66.5427,73.2,97,68,1.36
551,Tiszanana,HU,2022-02-02 07:02:00,47.5667,20.5333,33.82,96,100,13.96
552,Hay River,CA,2022-02-02 06:58:27,60.8156,-115.7999,-20.22,76,20,8.05
553,Puerto Escondido,MX,2022-02-02 07:02:01,15.85,-97.0667,73.69,80,0,5.99
554,Yeppoon,AU,2022-02-02 07:02:01,-23.1333,150.7333,92.98,68,100,16.87
555,Sao Joao Da Barra,BR,2022-02-02 07:02:02,-21.6403,-41.0511,72.43,96,100,4.99
556,Sola,VU,2022-02-02 07:02:02,-13.8833,167.55,79.21,77,100,9.84
557,Hope,US,2022-02-02 06:58:46,33.6671,-93.5916,60.85,95,100,8.52
558,Mayfield,US,2022-02-02 07:02:03,36.7417,-88.6367,50.83,86,100,15.77
559,Ilebo,CD,2022-02-02 07:02:04,-4.3167,20.5833,76.96,82,61,1.14
560,Bartica,GY,2022-02-02 07:02:04,6.4,-58.6167,69.62,98,67,0.85
561,Redondo,PT,2022-02-02 07:02:05,38.6487,-7.5471,32.38,81,0,3.91
562,Karratha,AU,2022-02-02 07:02:05,-20.7377,116.8463,88.45,61,21,11.03
563,Zverinogolovskoye,RU,2022-02-02 07:02:06,54.4586,64.8542,20.84,85,100,15.39
564,Santa Isabel Do Rio Negro,BR,2022-02-02 07:02:06,-0.4139,-65.0192,73.04,98,96,2.46
565,Juneau,US,2022-02-02 07:01:30,58.3019,-134.4197,23.05,89,100,3.0
